text,category,label
"""@TheOneMiss_Luu: Would you still love me when I'm no longer young and beautiful?"" No. Ugly monkey ass.",offensive_language,True
"""@TheRealRickyB21: @JetsAndASwisher @Gook____ y'all come through the front.""bitch I ain't coming",offensive_language,True
"""@TheRealRickyB21: @JetsAndASwisher faggot bitch"" http://t.co/2HyyAbk4eH",offensive_language,True
"""@The_Realist_Sam: @Madrid2_ yea, I'm on my iPad. I don't work this Friday. Let's ball this faggot up @TropicalBlanket""i work 2-5",offensive_language,True
"""@Theo17100: http://t.co/BYj1HOyhmG"" this scally lad would get it",normal,False
"""@TheoMaxximus: #GerrysHalloweenParty http://t.co/3ycrSrnjHc"" Halloween was yesterday stupid nigger",hate_speech,True
"""@TheoMaxximus: Chrus still supahot tho"" *walks up to teacher with test, drops test in that bitch fohead* http://t.co/nb5VgdssgI",offensive_language,True
"""@Thornton25: &#8220;@KantKeepAhBYTCH: I love eating pussy lol I never get full lol&#8221; I can eat that shit forever lol"" and ever.",offensive_language,True
"""@Tmacc_GFG: &#8220;@VoiceOfDStreetz: ""@Tmacc_GFG: &#8220;@tizzimarie: No slushes &#128549;&#8221;hoes nasty anyway fam""&#128564;&#8221;them hoes taste like meds""&#127815;&#127815;&#127868;",offensive_language,True
"""@Tmacc_GFG: &#8220;@tizzimarie: No slushes &#128549;&#8221;hoes nasty anyway fam""&#128564;",offensive_language,True
"""@Tmacc_GFG: BOBBY BITCH-by @BobbyShmurdaGS9 be getting me live as fuck"" hell yea i play that hoe before my workout",offensive_language,True
"""@TreLeKidd: Yo bitch is Gucci Mane RT @JabariTheGreat : My bitch a stoner &#128175;&#128175; http://t.co/lt9LIJjpg9""&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;",offensive_language,True
"""@TweetGameLazy: I can ride your bitch with no handle bars""",offensive_language,True
"""@TyJonCuffee: And if you ain't a hoe get up out my traphoussseeeee""",offensive_language,True
"""@UberFacts: 15 sad TV character deaths we're still bitter over... http://t.co/uLclFUF8nC http://t.co/1RXYQOOsM0""ned stark was the man",normal,False
"""@UnHoly_Jack: These harbor bitches are all ""Party Bus hoes"""" Lol all?",offensive_language,True
"""@Vbomb20: @Woodchuck20 pussy"" love it",offensive_language,True
"""@VeronikaHumbert: Ultraviolence video, its coming you little bitch! #MTVHottest Lana Del Rey http://t.co/533fLbvWqh"" 

bitchy promo",offensive_language,True
"""@VineForTheByrd: On my way to fuck your bitch https://t.co/4lMTFNL2iy""

LMFAO KITTYCOPTER",offensive_language,True
"""@WBUR: A smuggler explains how he helped fighters along the ""Jihadi Highway"": http://t.co/UX4anxeAwd""",normal,False
"""@WBeezy_: ""@QuaTheGreat: Aww their avis look so cute together &#128145; http://t.co/9lPorCb8w0"" &#128128;&#128128;&#128128;"" do I gotta get Ike avi on this bitch ?",offensive_language,True
"""@WBeezy_: ""@Run_DRC: Its simple, dont be a hoe=dont worry about being exposed &#128540;"" fight me""why ?",offensive_language,True
"""@WannabeKanye: whys this bitch boosting herself http://t.co/uOd2f5WtKV""

Her size isn't exactly the most healthy tho",offensive_language,True
"""@WitHaPrettyface: @_1nonlykeisha bet not be no bitches! &#128514;&#128080;&#128299;&#128299;&#128298;"" &#128514;&#128514; Kim bye!!!",offensive_language,True
"""@X_XPDOTJDOT: Damn near gotta protect my tweets.. stalkers being annoying"" you got that dope dick. Drive these bitches loco",offensive_language,True
"""@XoJennyGirl: I'm making marack my girlfriend ."" @marackaf aye b you pullin hoes just like o taught you",offensive_language,True
"""@XoXo__Angiee: Bruno fag boy"" you love me.",offensive_language,True
"""@YEHits_Von: &#8220;@Run_DRC: I must be a bitch&#8221; you are &#128514;&#128514;&#128514; sike naw"" This why we always beefing &#128514;",offensive_language,True
"""@Yankees: Down 6-1, #Yankees look to rally in the bottom of the 9th."" #RALLYCAP",normal,False
"""@YoungRicooo: &#8220;@WexicanAfro702: Don't take advantage of a nice person&#8221;@ hoes""@ everyjuan",offensive_language,True
"""@YoungRicooo: Happy birthday bitch nigga @WexicanAfro702"" Thanks pal",offensive_language,True
"""@YoungRicooo: Sad knowing that most hoes won't fuck with you bc you ain't got stacks."" wait till friday",offensive_language,True
"""@YunGMiGo: @Shane_A1 cinco shit harder fucc nigga""yee but you fucc wit rich homie cuz dats ya homeboy fucc nicca",offensive_language,True
"""@ZoeBarton3: @h0rheyd ewww I said THAT last Sunday..as in the last Sunday I was there. Read it again nigs""&#128563;&#128563;&#128563;&#128563;&#128563;",offensive_language,True
"""@_BaDa_Bing: I only punch real niggas in the face cause a pussy Nigga is gonna punch me right back"" Strong Mush or Shake..",offensive_language,True
"""@_BeeDontCare My pussy still fresh"" &lt;----- something stank girls say.",offensive_language,True
"""@_GeeWillikers_: Ass slapping is one the greatest things. Haha. &#128527;"" I slapped a girl on the ass. . She got mad I aint get pussy for a week",offensive_language,True
"""@_TommyCollins: @WeAreRichnow @buffalobills yeah Texans are so much better you fucking retard"" I see that you're mad about this.",offensive_language,True
"""@__MALIBUbarbie: Nd wtf is up with dark bitches with blonde.. PLEASE HAVE SEVERAL SEATS HOE!"" ..looking like black&amp;milds out here",offensive_language,True
"""@__Sugga: There's a lane some bitches need to stay in &#128526;"" the left n get right the fuck outta our face &#128557;&#128129;&#128536;",offensive_language,True
"""@__sneakyb: I hate when boys deny that they have bitches &#128080;&#128553;"" smh",offensive_language,True
"""@__taradise__: Ya nigs out there still saying y'all don't eat butt?!"" WITH A STRAIGHT FACE!",offensive_language,True
"""@__youreWelcome: Im a boss ass bitch"" ...that needs to sit in a corner",offensive_language,True
"""@_iwantfranny: He's a hoe , I can't""",offensive_language,True
"""@_prettyflvck0: Me And Paul Thinkin Bout Gettin Rentals For Da Weekend &#128665;&#128168;&#128168;""oooh shit bitches betta stay out da streets",offensive_language,True
"""@_rapdreams: bitches hold they nigga down when he get locked up... but if a nigga go to college or the military it's a different story. &#128564;""",offensive_language,True
"""@_simplycaitlin: why do my friends hate me"" because you a ratchet hoe..",offensive_language,True
"""@adriwadrri: No love for these fuck niggas"" hoes*",offensive_language,True
"""@airmaxlad1: Hot meat http://t.co/BRz8Imk5vK"" sexy as fuck scally lad. I would love to meet him and his trainers.",offensive_language,True
"""@airmaxlad1: Sniff http://t.co/FHHbBRMYBN"" perved up scally lad. fuck yeah.",offensive_language,True
"""@alejandra_p13: These bitches love Sosa""",offensive_language,True
"""@alexissixela__: &#8220;@white_thunduh: I legit watched it for about 30 or 40 seconds &#128529;&#8221;SO DID I WTF"" prob cause were retarded smh",offensive_language,True
"""@allisonnamaya_: What should I name my cat, ideas?"" Mr pussy",offensive_language,True
"""@altosteel115: http://t.co/tM28mh5XG2"" woof woof. Sexy thug boy scally.",offensive_language,True
"""@ambitiousBree: @_1nonlykeisha u see the damn phone ringing? &#128547;&#128530;&#128542;"" when you married bitches makes demands!!!! You haven't called me",offensive_language,True
"""@analicialouise: Tevin is my favorite sophomore I think he's so funny"" Hes really not. Lmaoo hes a little hoe",offensive_language,True
"""@angelenagoley: 10 sex positions http://t.co/nt3PABMWsm http://t.co/JmHZ8Sczf0""naw this what u call fucking the soul outta bitch &#128557;",offensive_language,True
"""@ashlingwilde: @ItsNotAdam is bored supposed to be cute, you faggot?"" Sometimes",hate_speech,True
"""@ayyee_ceee_: One mans trash &#128686; is another mans treasure &#127942;""",normal,False
"""@babineaux_: I don't got no type. Bad bitches is the only thing I like"" *Iongotnotype",offensive_language,True
"""@bigbootybishopp: @white_thunduh lassen cc , the coach wants me"" i feel it youll get more my nig no doubt",hate_speech,True
"""@bleedingtrap: god teeth , gold chain
white bitches , cocaine""",offensive_language,True
"""@cheetahBluntz_: Its me hoe, its me hoe&#128129;"" shhhhh",offensive_language,True
"""@chieflottahoes: In D.C., we call them rollers, in Chiraq we call them thots."" All across America they have been known as a hoe.",offensive_language,True
"""@clayton_jenn99: I'm gonna miss that bitch of a bus driver...""no you won't. Don't lie",offensive_language,True
"""@coltforty2Gone: hate when bitches try and put you in the friendzone. bitch I'm tryin to score put me in the endzone &#128293;&#128293;&#128293;"" ON. MY. SOUL!",offensive_language,True
"""@complex_uk: Ashley Young has tried to deny that bird s*** landed in his mouth ---&gt; http://t.co/mlr5eWgonK https://t.co/AvCHFj7reM"" hahaha",normal,False
"""@datFullerkid: @TreVaughnLG yall both gimped up??"" Ain't tht a bitch huh lol",offensive_language,True
"""@deepthroatMike: ""@Boys_South: Take me for a ride &#128525;&#128139; http://t.co/H5mAtjYfGA""#redneck"" woof woof",normal,False
"""@demi_eggleton: oh my god I love Victoria Mitchell"" all my bitches love me",offensive_language,True
"""@djsliime: That long distance shit wack I knew the bitch was cheating""- uh oh",offensive_language,True
"""@fIirting: HE'S DOING IT RIGHT &#128525;&#128120;&#128158; http://t.co/JZKkiVUVjC"" no bitches smh",offensive_language,True
"""@fatboyswagg347: they BAN dat pussy for life &amp; he gotta pay 2.5 millon dollar fine""",offensive_language,True
"""@fuckcamoclark: Roses are red and violets are blue and niggers are black, you know that's true."" @dylan72892",offensive_language,True
"""@g0rillaz0e: Sitting on my window sill, window open, bird tries to fly in. Smacked it. #ProtectTheAnimals"" @peta",normal,False
"""@glowstruck: But a nigga gon be a nigga, be a nigga."" You sound fuckin retarded",offensive_language,True
"""@greggutfeld: a video an entire media will likely mock. http://t.co/XFr1cRXWSm"" i am such a crybaby",normal,False
"""@gurl_Im_Angie: @ItsKiaraaaa @WestYourMajesty I'm not even shy stfu"" kikis mom: Hi angelique 
Angelique: Smiles *Dips cracker in soup*",offensive_language,True
"""@haitian__goLd: Tim Tebow got cut from every team he was on in the NFL and he already got more hoes than me in Starkville. Smh."" &#128514;&#128514;&#128514;&#128514;",offensive_language,True
"""@hazelebaby: Karma is a bitch #Damn #GodProtectsHisAngels &#128588;""

*sips tea*",offensive_language,True
"""@hornyjhb: Fuckin hot gym pussy http://t.co/ZVYmcXQuTA"" fuck yeah",offensive_language,True
"""@hxhassan: Jihadi patron Hajjaj al-Ajmi is arrested at Kuwait airport https://t.co/ZmloKfWDQl""",normal,False
"""@iAMPickUpLines: You can call me Fireman cause I turn the hoes on.""",offensive_language,True
"""@iCrawley: I could never have a bby by a lil dick Thts y I got a abortion by the last bitch""- oh My God",offensive_language,True
"""@iDntWearCondoms: Watch women try to argue with me like they have a dick and actually fucked some pussy before"" I hate when bitches do that",offensive_language,True
"""@iLGDaily: And smoke weed in public, fuck cops man, do what you wanna do, they don't own you, run if they come"" are you retarded?",offensive_language,True
"""@iTrapWatermelon: tweety bird tho &#128514;&#128514;&#128514;&#128514;https://t.co/JbnoNM3N1P""",normal,False
"""@irlfatty: my pussy sweet like watermelon http://t.co/SKlPh3TtoG""

Thotermelon",offensive_language,True
"""@itscoleharmon_: When twitter rappers dm me their trash links http://t.co/35nMR4AUQg""",normal,False
"""@jSadass: loud bitches annoy me""",offensive_language,True
"""@jacaxeltlu: Eventually every bitch turns into that hoe."" # Truuu",offensive_language,True
"""@jaimescudi_: ""@Tonybthrz_: ""@jaimescudi_: I swear if oomf try talking to me tomorrow.."" @"" @BarackObama"" pussy",offensive_language,True
"""@jama_jam: You bitches be pretending to be TF crazy.."" You ain't never lied...",offensive_language,True
"""@jasmyncyniquee: @white_thunduh k bye hoe"" um bye ..",offensive_language,True
"""@jayswaggkillah: Jackies a retard #blondeproblems"" At least I can make a grilled cheese!",hate_speech,True
"""@jboii2: ima keep on giving these pussy ass niggas ah reason to hate !""",offensive_language,True
"""@jethromass: Photo: http://t.co/CxRs5BVhPw"" he is in sole heaven",normal,False
"""@jgabsss: Stacey Dash won &#128166; http://t.co/PDLG46rjOL"" baddest bitch evaaaa",hate_speech,True
"""@juicyyyjayyyy: Side bitch Sunday &#128514;&#128514;&#128514;"" &#128514;&#128514;&#128514;",offensive_language,True
"""@k_eazy26: Facts what baldheaded bitch made this shit. &#128074;&#128074;&#128555;&#128530; http://t.co/fDYojpT9Xg""

Lmao &#128553;&#128514;",offensive_language,True
"""@kayreneeee_: Fuck wit us and then we tweakin hoe"" shmurda!",offensive_language,True
"""@kazooook: We actin like it's the 7th day @WesGodLaFlare http://t.co/s9gMtEvpaT""
&#128123;spook",normal,False
"""@kikiSTFU: I'll break that lil bitch neck and won't even feel sorry about it"" Savage",offensive_language,True
"""@leikant: This is so fucking hot!! #scally #sneakersex #sockfetish #sniff #trainersex http://t.co/TubivxbxcO"" love me some kinky scallies",offensive_language,True
"""@likemicah: Y'all dumb ass niggas be so pressed to have hoes. Y'all weak as fuck as fuck"" ...weed over hoes, oreos too.",offensive_language,True
"""@lildurk_: I can turn yo bitch into a eaterrrrrrrrr""",offensive_language,True
"""@lildurk_: I don't trust dese hoes Nikki told 51st where I stay at all my fans screen shot ASAP"" we finna come to Chiraq and shoot sumn",offensive_language,True
"""@marackaf: &#8220;@white_thunduh: Aye yall ima tryout for the bowling team frfr&#8221; tryouts passed tho"" no theres two more retard",offensive_language,True
"""@maybe6789: Now u got what u want bitch ! Enjoy it http://t.co/gLQzwtGMj9"" now this is a crazy party I would love to attend.",offensive_language,True
"""@metroadlib: colored contacts in your eyes?
blinders on mine.
cause i can't see you at all."" Lmao",normal,False
"""@michelle_westt: Facts ""@POONsoaker: Only the dudes with hoes say they don't got hoes&#8221;"" @J_Austin12",offensive_language,True
"""@midyWIDEY_: I'm rea start smacking bitches period !"" Bluffin at its best",offensive_language,True
"""@molssyo: Lifes a bitch, and then you die 
Thats why we get high, cause you neva know when you're gonna go"" my sister is perfect (:",offensive_language,True
