,text,category,label
3382,that is why he described his army as hijra his govt as hijra becuz they were not able to protect their women  in the past,Overtly_Aggressive,True
3383,What he said is truth and nothing else,Covertly_Aggressive,True
3384,elimenate RSS first than talk about isis which is just started,Overtly_Aggressive,True
3385,thank you Mr. Eric. I am jayesh from President of India,normal,False
3386,"That is why you hand our your ladies to north Indian kashmiris that too muslims, now say national integration, very laughable",Overtly_Aggressive,True
3387,"Early to rise and early to sleep
makes man happy and healthy and he is angry with Azaan which alarms him to rise early.",Covertly_Aggressive,True
3388,With just agriculture we can live and die our entire lifetime,normal,False
3389,This is despicable n only a pervert will do dis n d pakis r perverts.,Overtly_Aggressive,True
3390,@ Neel Patel...   Glad to know dat   ur kindof  ppl  still  exists ... Stay blessed,normal,False
3391,President Xi Jinping has prioritised advancing China's space programme to strengthen national security.,normal,False
3392,BJP running MCD for ten years.  If people still vote for BJP that means they feel that nobody else can manage it better and the present state of Delhi is the max standard we can achieve.,normal,False
3393,They r tryin to say.. run while u still can,Covertly_Aggressive,True
3394,Person who is haveing black money only crying not people like us,normal,False
3395,We have a RBI policy on Monday. Ur take on tit.,normal,False
3396,Stop these type of loud speakers...,Overtly_Aggressive,True
3397,I am with Sonu on this. Loudspeekers should be banned and it should be allowed only by Govt. Authorities when the need arises. No religious or cultural festival should be allowed to use loudspeekers.,Overtly_Aggressive,True
3398,Please go to rural area and see the facts. Life is very slow in rural area. Come out of AC room and see reality,normal,False
3399,Brute...,Overtly_Aggressive,True
3400,I am holding Punj Lloyd for quite a long time now. Bought it around 45/share. Should I continue to hold it ?,normal,False
3401,"I am looking for a job, a videographer.
E-mail me to my mail for a constructive dialogue.
videosportmoto@rambler.ru",normal,False
3402,"No body plans to fail, but ' Demonetization' step clearly states that the govt has failed to plan & now acting as per their failed planning",Covertly_Aggressive,True
3403,It's not trust vote it's fixed vote for money,Covertly_Aggressive,True
3404,"Everything was fine till she mentioned the new wave of feminism as destructive and then said ""why would I want to spend just an hour with Misha and then rush off to work? Why did I have her? She's not a puppy."" SO WRONG. That's almost as if saying that mothers who work and take care of their children treat their kids like puppies and have not gone through the same difficult times she might have gone through. Tsk. She sure should have chosen her words more wisely than that. This is too crude for a new age mother.",Covertly_Aggressive,True
3405,"Why he is calling to other comes and try yourself will get answer don't say to other
Ramdav come yourself",normal,False
3406,Thats why he always deserve slaps. ;),Overtly_Aggressive,True
3407,"It's India who not only mutilate dead bodies of soldiers but also kill it's own soldier to play victim card it's example is Pathankot , Pakistani Armed forces respects dead body , Do you think Pakistan Armed forces are stupid who mutilate soldiers and handed over to Indian Army so that they can play victim card ????????????????????????   It's just dirty mindset of indian army",Overtly_Aggressive,True
3408,Now it's time to celebrate one more black day again in Karachi...,normal,False
3409,What really happened in INFIBEAM today  highly volatile today?,normal,False
3410,Some Rascals r deaf n blind in after the hearing fact in this video n proof given by Modiji. Idiots jus watch n understand if u find him gulity in any proof given by him SUE MODIJI.,Overtly_Aggressive,True
3411,@ Devendra Singh this is another possible positive to share,normal,False
3412,"When an elephant like Modi walks and talks, he does not bother about street dogs barking at him.",Covertly_Aggressive,True
3413,"Wolf in Sheep's clothing.

Keeps threatening to go on a strike against the Center for not implementing Lokpal but has not sat on  a dharna for a single day. Hypocrite. His dreams of BJP coming to power in Delhi and Punjab have been shattered by Kejriwal.",Covertly_Aggressive,True
3414,"my Bharat  buzy in dealing with  tirple talak,cow ,Muslim",normal,False
3415,"I personally feel, Muslims should not live in density in any city or state in India. Wherever we are in masses, these things are taking place. As it becomes easy to hide for terrorists in those places. I may be wrong also.",Overtly_Aggressive,True
3416,"Why we have to west time.
Scrap LOC Ceasefire accord's 2014 NDA . Start surgical strike.",normal,False
3417,"Bjp is not hindu raj, but only possible raj now.",normal,False
3418,"Reservation is not poverty alleviation scheme, it is there for only those social groups, historically who has been exploited, marginalized, rendered weaker. Muslims wanted window within OBCs, Supreme Court says, you can create subwindow within OBCs, without breaching 50% barrier, but not on the basis of religion.",Covertly_Aggressive,True
3419,Says a guy who once got slapped by Srk,Covertly_Aggressive,True
3420,Because you all ready in BJP,normal,False
3421,means brain is shared-real fact ..... thanks for sharing -cnbc,normal,False
3422,In five years power BJP Talks on single Issues that is Beef bain.....Look at Modi Changing india from 0 to 0,Covertly_Aggressive,True
3423,No not at all mentioning you mate. I never had any Muslims harass me for eating pork.,normal,False
3424,Will we see a day when there will be no private vehicles and only public transportation for the rich and the poor?,normal,False
3425,Government is weak. Not taking strong actions against these anti nationals.,Covertly_Aggressive,True
3426,Its called DESERVE when those amounts of rupees are tranferred in there account without any TAXES. If taxes are applied than what is the used of naming the said amount,normal,False
3427,"Now time has come to take firm action against pakistan, pl do not seat idle.....public anger....👌",normal,False
3428,"its imperative upon u ..to learn many things about your deeds 
u vivisected this country , invaded and looted it for 800 years , tried ur best to destroy whole hindu civilization, raped their daughters etc ...
there is one muslim majority state within india which has ethnically cleansed entire hindu population, u call other kafirs  and what not",Overtly_Aggressive,True
3429,Suspected,Covertly_Aggressive,True
3430,"Ye video kisi bhi political party se kaafi upr h, its just you media can't see it but we people do. So just stop feeding the society whatever you want we know whats right!!",Covertly_Aggressive,True
3431,The common man suffers because they refuse change..wasn't they requested to open bank accounts two year's back???..isn't that enough window of opportunity??..well done Modiji,Covertly_Aggressive,True
3432,Anna should concentrate on lokpal,Covertly_Aggressive,True
3433,"Shall I buy/hold holding companies like BBTC,KICL etc for long term",normal,False
3434,All this congress man can is blame bjp... Naxalites is the problem given by congress itself,Overtly_Aggressive,True
3435,And what this man did when he was CM? He didn't spare the grass meant for cattles. He is supposed to have looted 1000 crores worth fodder and is a convicted criminal on bail.,Overtly_Aggressive,True
3436,"See guys he's actually right if i like some kind of music i won't be playing it on loudspeaker in train,ill be using earphones.And prayer s are made from heart not on loudspeaker.",Covertly_Aggressive,True
3437,"He Yogeshwar  THRAI MAM  THRAi MAM , Convent Schools are extracting admission fees of Rs 40, 000 to 10000/ for a simple 1st standard students. Pl do something by making any squad  to control all these cheating habits by missionary administrations. For example & proof St Peter School is asking Rs 42000 admission fee for 1 standard and quarterly fees is additional . Yes , you can stop it.",normal,False
